anon_polygon_id,date,y_true,source,crop_type,year,month,seen_polygon,left_days,right_days,gap_length,gap_position,left_distance_bin,right_distance_bin,p_s2,p_landsat,p_modis,p_unknown,context_quality,left_days_1,right_days_1,mode,repeat,fold,seed,pred_nearest_left,error_nearest_left,pred_nearest_right,error_nearest_right,pred_mean_neighbors,error_mean_neighbors,pred_linear,error_linear,pred_seasonal_crop,error_seasonal_crop,pred_pchip,error_pchip,pred_akima,error_akima,split,is_unseen,is_hard,primary_ndvi_pred,base_pred
AOI-0003,2014-04-18,0.7218082171632749,landsat,озимая пшеница,2014,4,False,8.0,5.0,1,0,8-15,0-7,0.02435020351108,0.827856349956831,0.1377934465320889,0.01,0.75,8.0,5.0,B,0,r0_f1,1018,0.5427088819886514,-0.1790993351746235,0.8763912213740457,0.1545830042107707,0.7095500516813485,-0.0122581654819263,0.748051860071971,0.026243642908696,0.506432227810523,-0.2153759893527519,0.7662775681858751,0.0444693510226001,0.7676798818271316,0.0458716646638567,unseen,True,False,0.6551507711410522,0.7584542036056519
AOI-0003,2014-07-28,0.233752748091603,modis,озимая пшеница,2014,7,False,4.0,3.0,1,0,0-7,0-7,0.0114859450523962,0.2584228065834108,0.7253742672321175,0.0047169811320754,0.8333333333333334,4.0,3.0,B,0,r0_f1,1018,0.2676522484551689,0.0338995003635658,0.1714470682857095,-0.0623056798058935,0.2195496583704392,-0.0142030897211638,0.2126778597869063,-0.0210748883046966,0.4324005549266326,0.1986478068350295,0.1952376963004109,-0.038515051791192,0.1955590577131301,-0.0381936903784728,unseen,True,False,0.344802975654602,0.2068175226449966
AOI-0003,2014-08-09,0.1564176974427668,landsat,озимая пшеница,2014,8,False,1.0,4.0,1,0,0-7,0-7,0.0196372608960322,0.8934325402877669,0.0788656826871685,0.0080645161290322,0.9375,1.0,4.0,B,0,r0_f1,1018,0.2127886368632173,0.0563709394204505,0.2150470610687022,0.0586293636259354,0.2139178489659597,0.0575001515231929,0.2132403217043142,0.0568226242615474,0.3797420952324362,0.2233243977896694,0.2130993636392062,0.0566816661964394,0.2131770436806681,0.0567593462379013,unseen,True,False,0.1573613882064819,0.220869556069374
AOI-0003,2014-08-29,0.2286283587786259,modis,озимая пшеница,2014,8,False,4.0,4.0,1,0,0-7,0-7,0.01217510175554,0.2139281749784155,0.7688967232660445,0.005,0.7894736842105263,4.0,4.0,B,0,r0_f1,1018,0.1448442759874263,-0.0837840827911995,0.2004648196924689,-0.0281635390861569,0.1726545478399476,-0.0559738109386782,0.1726545478399476,-0.0559738109386782,0.279789912358092,0.051161553579466,0.1666724424098783,-0.0619559163687475,0.1718348883745937,-0.0567934704040321,unseen,True,False,0.2912440896034241,0.1550366431474685
AOI-0003,2014-09-26,0.1802640974052626,landsat,озимая пшеница,2014,9,False,8.0,4.0,1,0,8-15,0-7,0.02435020351108,0.827856349956831,0.1377934465320889,0.01,0.7894736842105263,8.0,4.0,B,0,r0_f1,1018,0.206584377736157,0.0263202803308943,0.3035417557251908,0.1232776583199282,0.2550630667306739,0.0747989693254113,0.2712226297288462,0.0909585323235835,0.2608786013322529,0.0806145039269903,0.294460370227312,0.1141962728220494,0.2827083837554947,0.102444286350232,unseen,True,False,0.1664492785930633,0.2826018333435058
AOI-0003,2014-10-03,0.2102142950453542,landsat,озимая пшеница,2014,10,False,3.0,8.0,1,0,0-7,8-15,0.0289883375131905,0.7950670832819416,0.1640398173001059,0.0119047619047619,0.8333333333333334,3.0,8.0,B,0,r0_f1,1018,0.3035417557251908,0.0933274606798366,0.2774385623331225,0.0672242672877682,0.2904901590291566,0.0802758639838024,0.2964227029818995,0.0862084079365453,0.2596908709373838,0.0494765758920296,0.3025002895828872,0.092285994537533,0.3110772745575997,0.1008629795122455,unseen,True,False,0.2053192853927612,0.2922365963459015
AOI-0003,2015-05-08,0.2837655666153555,landsat,озимая пшеница,2015,5,False,15.0,1.0,1,0,8-15,0-7,0.0289883375131905,0.7950670832819416,0.1640398173001059,0.0119047619047619,0.9375,15.0,1.0,B,0,r0_f1,1018,0.3990268320610687,0.1152612654457131,0.4801466030534351,0.1963810364380795,0.4395867175572518,0.1558211509418963,0.4750766173664122,0.1913110507510567,0.6063341010639286,0.3225685344485731,0.4797384832616114,0.1959729166462559,0.4863969811600064,0.2026314145446509,unseen,True,False,0.2477212101221084,0.4703764319419861
AOI-0003,2015-08-11,0.4770572987266882,landsat,озимая пшеница,2015,8,False,7.0,1.0,1,0,0-7,0-7,0.020991554750931,0.8171175430662336,0.1532702125276629,0.0086206896551724,0.9375,7.0,1.0,B,0,r0_f1,1018,0.6350898741363588,0.1580325754096705,0.3849212770485411,-0.092136021678147,0.51000557559245,0.0329482768657617,0.4161923516845183,-0.0608649470421698,0.3797420952324362,-0.0973152034942519,0.4196380980523775,-0.0574192006743106,0.4162314615212288,-0.0608258372054593,unseen,True,False,0.4803221821784973,0.4125281274318695
AOI-0003,2015-09-05,0.273231030969112,landsat,озимая пшеница,2015,9,False,1.0,9.0,1,0,0-7,8-15,0.0190235964930312,0.8342627734037742,0.1389011301031945,0.0078125,0.9375,1.0,9.0,B,0,r0_f1,1018,0.2518054901514638,-0.0214255408176481,0.2875569465648854,0.0143259155957733,0.2696812183581746,-0.0035498126109373,0.255380635792806,-0.0178503951763059,0.279789912358092,0.0065588813889799,0.2528065309310396,-0.0204245000380723,0.2536015259431751,-0.0196295050259369,unseen,True,False,0.2135871946811676,0.2577063739299774
AOI-0003,2016-04-07,0.4596882889667761,landsat,озимая пшеница,2016,4,False,1.0,1.0,1,0,0-7,0-7,0.02435020351108,0.8678563499568309,0.0977934465320889,0.01,0.9375,1.0,1.0,B,0,r0_f1,1018,0.6236325954198475,0.1639443064530714,0.4318528563000043,-0.0278354326667717,0.5277427258599259,0.0680544368931497,0.5277427258599259,0.0680544368931497,0.3668174513977122,-0.0928708375690638,0.5277427258599259,0.0680544368931497,0.528489466641227,0.0688011776744508,unseen,True,False,0.4953583180904388,0.5247803926467896
AOI-0003,2016-05-10,0.7695988431146381,landsat,озимая пшеница,2016,5,False,2.0,14.0,2,0,0-7,8-15,0.0253647953240417,0.8206836978716989,0.1435348401375926,0.0104166666666666,0.8823529411764706,2.0,14.0,B,0,r0_f1,1018,0.8349970992366412,0.0653982561220031,0.8218726717557251,0.0522738286410869,0.8284348854961832,0.058836042381545,0.8333565458015266,0.0637577026868885,0.6063341010639286,-0.1632647420507095,0.8347523137205398,0.0651534706059017,0.8377869505810687,0.0681881074664305,unseen,True,False,0.8565385341644287,0.8269733786582947
AOI-0003,2016-05-18,0.8385916289039703,landsat,озимая пшеница,2016,5,False,10.0,6.0,2,1,8-15,0-7,0.0253647953240417,0.8206836978716989,0.1435348401375926,0.0104166666666666,0.7142857142857143,10.0,6.0,B,0,r0_f1,1018,0.8349970992366412,-0.003594529667329,0.8218726717557251,-0.0167189571482452,0.8284348854961832,-0.0101567434077871,0.8267943320610687,-0.0117972968429016,0.7099364966795789,-0.1286551322243914,0.8294448375728496,-0.0091467913311207,0.8315012610076102,-0.00709036789636,unseen,True,False,0.7996913194656372,0.8473085165023804
AOI-0003,2016-05-25,0.8272198728492901,landsat,озимая пшеница,2016,5,False,1.0,24.0,3,0,0-7,16-30,0.0253647953240417,0.8623503645383656,0.101868173470926,0.0104166666666666,0.9375,1.0,24.0,B,0,r0_f1,1018,0.8218726717557251,-0.005347201093565,0.4511716018767619,-0.3760482709725282,0.6365221368162435,-0.1906977360330466,0.8070446289605665,-0.0201752438887236,0.7099364966795789,-0.1172833761697111,0.8187961483727698,-0.0084237244765202,0.81922386378076,-0.0079960090685301,unseen,True,False,0.8068552017211914,0.8121232986450195
AOI-0003,2016-06-03,0.8354800765166568,landsat,озимая пшеница,2016,6,False,10.0,15.0,3,1,8-15,8-15,0.02435020351108,0.827856349956831,0.1377934465320889,0.01,0.6000000000000001,10.0,15.0,B,0,r0_f1,1018,0.8218726717557251,-0.0136074047609316,0.4511716018767619,-0.3843084746398948,0.6365221368162435,-0.1989579397004133,0.6735922438041397,-0.161887832712517,0.6773915848469296,-0.1580884916697271,0.6861335202189521,-0.1493465562977046,0.6944574364306304,-0.1410226400860263,unseen,True,False,0.6795951724052429,0.703557550907135
AOI-0003,2016-06-09,0.6610283969465648,modis,озимая пшеница,2016,6,False,16.0,9.0,3,2,16-30,8-15,0.0138353429040227,0.0840092897481994,0.8964735491659597,0.0056818181818181,0.625,16.0,9.0,B,0,r0_f1,1018,0.8218726717557251,0.1608442748091603,0.4511716018767619,-0.2098567950698028,0.6365221368162435,-0.0245062601303213,0.5846239870331886,-0.0764044099133761,0.6773915848469296,0.0163631879003648,0.5576839516480753,-0.1033444452984895,0.5692913559548005,-0.0917370409917642,unseen,True,False,0.6130998134613037,0.6018487215042114
AOI-0003,2016-06-26,0.4326319248515163,landsat,озимая пшеница,2016,6,False,1.0,1.0,1,0,0-7,0-7,0.0234136572221923,0.8729387980354144,0.0940321601270086,0.0096153846153846,0.9375,1.0,1.0,B,0,r0_f1,1018,0.4153109160305344,-0.0173210088209819,0.3170815438869617,-0.1155503809645546,0.366196229958748,-0.0664356948927683,0.366196229958748,-0.0664356948927683,0.5715076425096304,0.138875717658114,0.356052385340816,-0.0765795395107002,0.3648763850990779,-0.0677555397524383,unseen,True,False,0.3546153008937835,0.3648914396762848
AOI-0003,2016-08-13,0.2277207955724291,landsat,озимая пшеница,2016,8,False,1.0,15.0,1,0,0-7,8-15,0.0217412531348928,0.8463003124614562,0.1230298629750794,0.0089285714285714,0.9375,1.0,15.0,B,0,r0_f1,1018,0.2508415648854961,0.0231207693130669,0.2539267175572519,0.0262059219848227,0.252384141221374,0.0246633456489448,0.2510343869274808,0.0233135913550517,0.292903922332476,0.0651831267600468,0.2508762125961652,0.0231554170237361,0.2492800779489752,0.0215592823765461,unseen,True,False,0.2449358999729156,0.2544587850570678
AOI-0003,2016-09-06,0.1605313262450355,landsat,озимая пшеница,2016,9,False,7.0,1.0,1,0,0-7,0-7,0.0225464847324815,0.8035706944044732,0.1646235616037861,0.0092592592592592,0.9375,7.0,1.0,B,0,r0_f1,1018,0.1531166399066581,-0.0074146863383773,0.2224367008004798,0.0619053745554443,0.1877766703535689,0.0272453441085334,0.2137716931887521,0.0532403669437166,0.279789912358092,0.1192585861130564,0.2191743571663606,0.0586430309213251,0.2162136924643309,0.0556823662192954,unseen,True,False,0.1807931065559387,0.2153242826461792
AOI-0003,2016-10-25,0.2627607875205987,landsat,озимая пшеница,2016,10,False,1.0,158.0,1,0,0-7,31+,0.0234136572221923,0.8729387980354144,0.0940321601270086,0.0096153846153846,0.9375,1.0,158.0,B,0,r0_f1,1018,0.1861177387694467,-0.076643048751152,0.174672516564589,-0.0880882709560097,0.1803951276670178,-0.0823656598535808,0.1860457562398564,-0.0767150312807423,0.2581048426667239,-0.0046559448538748,0.186117709252739,-0.0766430782678597,0.186054884570313,-0.0767059029502857,unseen,True,False,0.2395452857017517,0.1900229156017303
AOI-0003,2017-04-11,0.1261698222044919,s2,озимая пшеница,2017,4,False,4.0,5.0,1,0,0-7,0-7,0.6351632646859566,0.247669945605251,0.106297224491401,0.0108695652173913,0.7894736842105263,4.0,5.0,B,0,r0_f1,1018,0.3825109160305343,0.2563410938260423,0.194217074038804,0.0680472518343121,0.2883639950346691,0.1621941728301772,0.2988247640342096,0.1726549418297177,0.3668174513977122,0.2406476291932203,0.3039905758858347,0.1778207536813428,0.3500548043620686,0.2238849821575766,unseen,True,False,0.1589649319648742,0.3213101625442505
AOI-0003,2017-04-26,0.1925839062719331,s2,озимая пшеница,2017,4,False,3.0,1.0,1,0,0-7,0-7,0.7602501453650572,0.1627545356834507,0.0698524618086349,0.0071428571428571,0.9375,3.0,1.0,B,0,r0_f1,1018,0.4325485877862596,0.2399646815143265,0.2054382005448674,0.0128542942729343,0.3189933941655635,0.1264094878936304,0.2622157973552154,0.0696318910832823,0.506432227810523,0.3138483215385899,0.2576654702741183,0.0650815640021852,0.2552701132100379,0.0626862069381048,unseen,True,False,0.1449424177408218,0.2277382314205169
AOI-0003,2017-05-09,0.5815967938931297,modis,озимая пшеница,2017,5,False,3.0,3.0,1,0,0-7,0-7,0.11217510175554,0.1339281749784154,0.7488967232660445,0.005,0.8333333333333334,3.0,3.0,B,0,r0_f1,1018,0.1942677715263807,-0.387329022366749,0.2734126463328915,-0.3081841475602382,0.233840208929636,-0.3477565849634936,0.233840208929636,-0.3477565849634936,0.6063341010639286,0.0247373071707989,0.2296589352342861,-0.3519378586588436,0.2340325021953138,-0.3475642916978159,unseen,True,False,0.4051506817340851,0.2376351505517959
AOI-0003,2017-05-25,0.6234704580152671,modis,озимая пшеница,2017,5,False,4.0,3.0,1,0,0-7,0-7,0.0903677468191568,0.1509099754690347,0.7538203169274946,0.0049019607843137,0.8333333333333334,4.0,3.0,B,0,r0_f1,1018,0.3036417399841958,-0.3198287180310713,0.4073888931360023,-0.2160815648792648,0.355515316560099,-0.2679551414551681,0.3629258274995138,-0.2605446305157533,0.7099364966795789,0.0864660386643118,0.3706875531247206,-0.2527829048905465,0.3643039122013831,-0.259166545813884,unseen,True,False,0.5390830039978027,0.365730881690979
AOI-0003,2017-06-29,0.8689296321558404,landsat,озимая пшеница,2017,6,False,3.0,1.0,1,0,0-7,0-7,0.2157213495298846,0.6421695672661836,0.1324936985885471,0.0096153846153846,0.9375,3.0,1.0,B,0,r0_f1,1018,0.758150534351145,-0.1107790978046954,0.8930771397939721,0.0241475076381316,0.8256138370725585,-0.0433157950832818,0.8593454884332654,-0.0095841437225749,0.5715076425096304,-0.29742198964621,0.8719948576935304,0.0030652255376899,0.8731865997712226,0.0042569676153821,unseen,True,False,0.826225221157074,0.8609723448753357
AOI-0003,2017-07-28,0.6932287404580153,modis,озимая пшеница,2017,7,False,1.0,4.0,1,0,0-7,0-7,0.2137077133521525,0.1134984533715385,0.6685565451407157,0.0042372881355932,0.9375,1.0,4.0,B,0,r0_f1,1018,0.8213468762900051,0.1281181358319898,0.8278675254424502,0.1346387849844349,0.8246072008662277,0.1313784604082124,0.8226510061204941,0.1294222656624788,0.4324005549266326,-0.2608281855313827,0.8234227182878395,0.1301939778298242,0.8245467417785507,0.1313180013205354,unseen,True,False,0.7607406973838806,0.8203612565994263
AOI-0003,2017-08-13,0.4261705725190838,modis,озимая пшеница,2017,8,False,2.0,1.0,1,0,0-7,0-7,0.3383410015959455,0.121752886344014,0.5353606575145858,0.0045454545454545,0.9375,2.0,1.0,B,0,r0_f1,1018,0.6623192600091414,0.2361486874900576,0.5615013036560138,0.13533073113693,0.6119102818325777,0.1857397093134938,0.5951072891070563,0.1689367165879725,0.3797420952324362,-0.0464284772866476,0.5994389013130834,0.1732683287939996,0.5970272875751659,0.170856715056082,unseen,True,False,0.5864952206611633,0.5929480791091919
AOI-0003,2017-08-17,0.413033524624805,landsat,озимая пшеница,2017,8,False,1.0,4.0,1,0,0-7,0-7,0.4001989792676591,0.5612820170209267,0.032837185529596,0.0056818181818181,0.9375,1.0,4.0,B,0,r0_f1,1018,0.4704186599539472,0.0573851353291421,0.3855934378680451,-0.0274400867567599,0.4280060489109961,0.0149725242861911,0.4534536155367668,0.0404200909119618,0.292903922332476,-0.120129602292329,0.4475435450024854,0.0345100203776804,0.4510264249415304,0.0379929003167253,unseen,True,False,0.4762585759162903,0.4615945518016815
AOI-0003,2017-08-25,0.4287443895655968,landsat,озимая пшеница,2017,8,False,1.0,1.0,1,0,0-7,0-7,0.4296692672875589,0.5204826102623757,0.0424951812735948,0.0073529411764705,0.9375,1.0,1.0,B,0,r0_f1,1018,0.3288973685285233,-0.0998470210370734,0.3780806857523887,-0.0506637038132081,0.353489027140456,-0.0752553624251408,0.353489027140456,-0.0752553624251408,0.292903922332476,-0.1358404672331208,0.353489027140456,-0.0752553624251408,0.3508433563594513,-0.0779010332061455,unseen,True,False,0.3782916069030761,0.3627535402774811
AOI-0003,2017-09-01,0.4243396101239478,landsat,озимая пшеница,2017,9,False,3.0,4.0,2,0,0-7,0-7,0.3581251338888684,0.5972739144452835,0.0380220042974269,0.006578947368421,0.8333333333333334,3.0,4.0,B,0,r0_f1,1018,0.345364318355162,-0.0789752917687857,0.3170439688179642,-0.1072956413059835,0.3312041435865631,-0.0931354665373846,0.3332270256963629,-0.0911125844275848,0.279789912358092,-0.1445496977658558,0.3289983373858741,-0.0953412727380736,0.3324961361934606,-0.0918434739304872,unseen,True,False,0.4079705476760864,0.321906566619873
AOI-0003,2017-09-02,0.3583750788308916,landsat,озимая пшеница,2017,9,False,4.0,3.0,2,1,0-7,0-7,0.4002575025816765,0.5498943749682581,0.0424951812735948,0.0073529411764705,0.8333333333333334,4.0,3.0,B,0,r0_f1,1018,0.345364318355162,-0.0130107604757295,0.3170439688179642,-0.0413311100129273,0.3312041435865631,-0.0271709352443284,0.3291812614767632,-0.0291938173541283,0.279789912358092,-0.0785851664727996,0.3248234615607455,-0.0335516172701461,0.328540230422366,-0.0298348484085255,unseen,True,False,0.2828831374645233,0.3344579935073852
AOI-0003,2017-09-08,0.3561745948788677,s2,озимая пшеница,2017,9,False,3.0,5.0,2,0,0-7,0-7,0.6475988180993948,0.3078002302347572,0.0380220042974269,0.006578947368421,0.8333333333333334,3.0,5.0,B,0,r0_f1,1018,0.3170439688179642,-0.0391306260609035,0.311084468286863,-0.0450901265920047,0.3140642185524136,-0.042110376326454,0.3148091561188012,-0.0413654387600664,0.279789912358092,-0.0763846825207757,0.3136609601043183,-0.0425136347745493,0.3099688173291327,-0.0462057775497349,unseen,True,False,0.3141038119792938,0.3186450004577636
AOI-0003,2017-09-10,0.4046608180935149,s2,озимая пшеница,2017,9,False,5.0,3.0,2,1,0-7,0-7,0.8240179782804047,0.1356287797362089,0.0344008610310053,0.0059523809523809,0.8333333333333334,5.0,3.0,B,0,r0_f1,1018,0.3170439688179642,-0.0876168492755506,0.311084468286863,-0.0935763498066519,0.3140642185524136,-0.0905965995411012,0.3133192809860259,-0.0913415371074889,0.279789912358092,-0.1248709057354229,0.3120716602025454,-0.0925891578909694,0.3091072298653671,-0.0955535882281478,unseen,True,False,0.3230310380458832,0.3227541446685791
AOI-0003,2017-09-30,0.2848943129770993,modis,озимая пшеница,2017,9,False,4.0,4.0,1,0,0-7,0-7,0.3844853938779804,0.1116942891945249,0.4989183561431808,0.0049019607843137,0.7894736842105263,4.0,4.0,B,0,r0_f1,1018,0.3548775343139814,0.0699832213368821,0.2038164085340205,-0.0810779044430787,0.2793469714240009,-0.0055473415530983,0.2793469714240009,-0.0055473415530983,0.2596908709373838,-0.0252034420397154,0.2490392946077879,-0.0358550183693112,0.2479841727964802,-0.036910140180619,unseen,True,False,0.2702313661575317,0.2629653215408325
AOI-0003,2017-10-08,0.1888745270100856,s2,озимая пшеница,2017,10,False,3.0,3.0,1,0,0-7,0-7,0.776022881447788,0.1726184469369931,0.0437829140394613,0.0075757575757575,0.8333333333333334,3.0,3.0,B,0,r0_f1,1018,0.2226576512891506,0.0337831242790649,0.1941831575958533,0.0053086305857676,0.2084204044425019,0.0195458774324163,0.2084204044425019,0.0195458774324163,0.2596908709373838,0.0708163439272981,0.2084204044425019,0.0195458774324163,0.206107423770044,0.0172328967599584,unseen,True,False,0.265215665102005,0.2070517688989639
AOI-0003,2017-10-19,0.2301902457882797,landsat,озимая пшеница,2017,10,False,7.0,168.0,1,0,0-7,31+,0.108698128657375,0.8623503645383656,0.0185348401375926,0.0104166666666666,0.6818181818181818,7.0,168.0,B,0,r0_f1,1018,0.2742254666630107,0.0440352208747309,0.3765514703207909,0.1463612245325111,0.3253884684919008,0.095198222703621,0.2783185068093219,0.0481282610210422,0.2581048426667239,0.0279145968784441,0.2853344600793362,0.0551442142910565,0.4929428905158121,0.2627526447275323,unseen,True,False,0.248315691947937,0.2569207549095154
